datetime,cloud_loss,temperature_loss,soiling_loss,shading_loss,system_loss,spectral_loss,degradation_loss,reflection_loss,curtailment_loss,other_loss
2024-10-01 08:30:00,0.07830544294186208,0.06001370585751384,2.3370736095166273e-06,0.05001742460473397,0.0,0.005221944349677271,1.5900391056141405e-05,0.0030794075330181766,0.0,0.021851174743031165
2024-10-01 08:45:00,0.05373469043374673,0.0829560750940218,2.9327671731650934e-06,0.06905588875778956,0.0,0.007157174850284484,2.2479828599383273e-05,0.0041676783038604535,0.0,0.024122494890435497
2024-10-01 09:00:00,0.08459038825329201,0.06425240005886393,2.451723262712116e-06,0.05365698681689534,0.0,0.005403472912313594,2.3256770452840306e-05,2.556176223544383e-06,0.0,0.0231040154427799
2024-10-01 09:15:00,0.0,0.08854152664657988,0.008279393758574392,0.07350725348426151,0.0,0.007219248772928393,5.224456893036739e-05,6.752530073766728e-06,0.0,0.01973487899449819
2024-10-01 09:30:00,0.0,0.10804789626555698,4.101073975530022e-06,0.09012103539315756,0.0,0.009096492207656641,6.648162777526769e-05,3.1857073825838866e-06,0.0,0.023038547865316783
2024-10-01 09:45:00,0.0,0.12115647449814612,4.147885120578191e-06,0.10093118359674594,0.0,0.010057569834181393,6.25947990153561e-05,3.862365351648581e-07,0.0,0.025802242632475048
2024-10-01 10:00:00,2.0096057088470776e-06,0.15510462243513146,4.118777142986082e-06,0.1290767406084394,0.0,0.011111648071585637,7.59327486595577e-05,2.365016252168376e-06,0.0,0.03282057879780198
2024-10-01 10:15:00,2.0315050637665726e-06,0.194956565739599,0.004475151974061585,0.16175148918692736,0.0,0.012356696903106559,6.687963341711694e-05,2.390788636307513e-06,0.0,0.041513229149036546
2024-10-01 10:30:00,2.0806703521325563e-06,0.44950231354213593,4.264427320605557e-06,0.3744139717371165,0.0,0.013165577049452133,6.863678173631636e-05,5.94737096480101e-06,0.0,0.09301898203673942
2024-10-01 10:45:00,5.240123597034016e-06,0.5223888682400237,0.0045666952533444044,0.43477515783943416,0.0,0.013139065841136248,7.821835948059574e-05,7.086855298210989e-06,0.0,0.10832981521125917
2024-10-01 11:00:00,6.5465628722449765e-06,0.6833050602529143,5.299563781591132e-06,0.5694152790975415,0.0,5.8659290516516194e-05,8.912415796658024e-05,9.84859525487991e-06,0.0,0.0
2024-10-01 11:15:00,5.293682851847484e-06,0.5516401309664799,0.011022071480026678,0.46021956116141377,0.0,4.6717933637956795e-05,7.206759270781158e-05,7.96377287333159e-06,0.0,0.11366909919908852
2024-10-01 11:30:00,2.105962446835005e-06,0.39314178546429707,0.01105524346618311,0.32755747727582274,0.0,0.0,6.16514845730896e-05,4.963145922338662e-06,0.0,0.08131459681834075
2024-10-01 11:45:00,2.5857270884444006e-06,0.4782252521483621,0.00010906624398940324,0.3988685105317783,0.0,0.0,7.56964655010961e-05,6.093812771723606e-06,0.0,0.0
2024-10-01 12:00:00,2.089727866601519e-06,0.3790099021240748,0.0072469531696021175,0.31590942305379566,0.0,0.0,6.117622160041907e-05,5.794444107853758e-06,0.0,0.07802704672461236
2024-10-01 12:15:00,2.1120521649327804e-06,0.3459148837064349,4.328745755161152e-06,0.28837802140003665,0.0,0.0,6.182975943355719e-05,5.7082819420175005e-06,0.0,0.07048611689587403
2024-10-01 12:30:00,2.080385871014477e-06,0.2832303090846155,0.011250160401830602,0.2368793242744473,0.0,7.5020701037158904e-06,6.759633808385931e-05,6.5202520512417e-06,0.0,0.05905017093982001
2024-10-01 12:45:00,2.5857270884444006e-06,0.2196303188487802,5.299563781591132e-06,0.18331039443991073,0.0,0.0,8.088654575502209e-05,4.1166922528645955e-06,0.0,0.0
2024-10-01 13:00:00,2.5857270884444006e-06,0.30671182133579195,5.299563781591132e-06,0.2551071253044348,0.0,4.5093656808603555e-06,7.56964655010961e-05,6.980845682846848e-06,0.0,0.0
2024-10-01 13:15:00,2.11264613384856e-06,0.22855614558513393,4.329963121126618e-06,0.18997993512798902,0.0,3.782868831474627e-06,6.184714771391475e-05,4.758285961151157e-06,0.0,0.046513453559899
2024-10-01 13:30:00,2.5857270884444006e-06,0.21868879834109367,5.299563781591132e-06,0.18245517497080624,0.0,0.0,7.250290218507871e-05,5.111574864713475e-06,0.0,0.0
2024-10-01 13:45:00,2.099437845921809e-06,0.17041100482149055,4.302892141893637e-06,0.1419685586989882,0.0,0.0,5.8867518334309424e-05,3.5807251982847145e-06,0.0,0.03471739260296469
2024-10-01 14:00:00,2.036466285703535e-06,0.18147381646937152,4.173829101445767e-06,0.15085777651960044,0.0,0.0124940977588169,6.365411356378129e-05,3.180177570356221e-06,0.0,0.038322956792419816
2024-10-01 14:15:00,2.035120450630809e-06,0.1716464403960576,4.171070752028581e-06,0.14295726820407054,0.0,0.012292665408595761,6.413240614543657e-05,3.240080761113279e-06,0.0,0.036330869253271
