datetime,cloud_loss,temperature_loss,soiling_loss,shading_loss,system_loss,spectral_loss,degradation_loss,reflection_loss,curtailment_loss,other_loss
2024-10-01 08:30:00,0.0782400447265707,0.06006470149995105,2.33233543710508e-06,0.050029149494136504,0.0,0.005220321859428859,1.6003381553426914e-05,0.0030836091815190786,0.0,0.02185117501590539
2024-10-01 08:45:00,0.0537103635526048,0.0830149422926284,2.922600345486087e-06,0.06905710789026141,0.0,0.0071325379104483465,2.2592806580006364e-05,0.004156453438763133,0.0,0.024122494434279412
2024-10-01 09:00:00,0.08468774889294138,0.06418142673984527,2.441335272715756e-06,0.0536360242247004,0.0,0.005397968887712915,2.3355582519434835e-05,2.547786992515952e-06,0.0,0.023104014704099285
2024-10-01 09:15:00,0.0,0.088529189262636,0.008242737572222825,0.07356244624681506,0.0,0.007212900281847691,5.2435849612390195e-05,6.712181852025391e-06,0.0,0.01973487736086052
2024-10-01 09:30:00,0.0,0.10803680999258591,4.087858044785758e-06,0.09013866555855403,0.0,0.009089434557836602,6.701627025648643e-05,3.178486716601867e-06,0.0,0.023038547416826927
2024-10-01 09:45:00,0.0,0.12112768656856651,4.13481354523921e-06,0.10097049056671636,0.0,0.01004674378191553,6.291612809437536e-05,3.8538866386448633e-07,0.0,0.02580224223471772
2024-10-01 10:00:00,1.993592695297788e-06,0.15499065246123,4.108500386639721e-06,0.12918207356875652,0.0,0.011120168768910069,7.607887644228086e-05,2.3613780542152135e-06,0.0,0.032820578914247
2024-10-01 10:15:00,2.013858229019087e-06,0.19499821384610422,0.004472552404411295,0.16173958104588243,0.0,0.012329895323580609,6.656432163580844e-05,2.3853822486022142e-06,0.0,0.0415132286977562
2024-10-01 10:30:00,2.06340537303254e-06,0.4495630944193392,4.2523740144585355e-06,0.3743094017987864,0.0,0.013209754228669294,6.828925099047639e-05,5.936248701610145e-06,0.0,0.09301898188994329
2024-10-01 10:45:00,5.199108166998413e-06,0.5223656532251807,0.004568823096312642,0.434777925164215,0.0,0.013157708340247553,7.794638574283926e-05,7.0769587240373905e-06,0.0,0.10832981544498388
2024-10-01 11:00:00,6.493425644293893e-06,0.6834063070392397,5.285548922984162e-06,0.5693512108593105,0.0,5.8497222198639065e-05,8.964596054283902e-05,9.831970601226203e-06,0.0,0.0
2024-10-01 11:15:00,5.248352153105186e-06,0.5516957498733522,0.011022937168882902,0.46016290000495175,0.0,4.6567890476211096e-05,7.245691192993619e-05,7.946752130681199e-06,0.0,0.11366909883520271
2024-10-01 11:30:00,2.088178422606253e-06,0.39310201449241244,0.011053513618653813,0.32759866569923785,0.0,0.0,6.199194879502163e-05,4.95313085286065e-06,0.0,0.08131459654921136
2024-10-01 11:45:00,2.5647391339589376e-06,0.4782304979774519,0.00010801398316112921,0.3988342121451608,0.0,0.0,7.613965135533363e-05,6.083526386646554e-06,0.0,0.0
2024-10-01 12:00:00,2.0733026324716855e-06,0.37892312042620907,0.007240604564989217,0.3160022037470817,0.0,0.0,6.155032981729242e-05,5.786161029460013e-06,0.0,0.07802704693390072
2024-10-01 12:15:00,2.0938418115632556e-06,0.3458023934539366,4.315099023316327e-06,0.2884902261452746,0.0,0.0,6.216007835446352e-05,5.695743450386892e-06,0.0,0.07048611647979042
2024-10-01 12:30:00,2.0635325288172547e-06,0.2833358203089031,0.01125828782709024,0.23676920048022557,0.0,3.618111778167305e-06,6.799318426672452e-05,6.509349408397123e-06,0.0,0.059050170952622216
2024-10-01 12:45:00,2.5647391339589376e-06,0.21952158642912337,5.285548922984162e-06,0.18328112334388152,0.0,0.0,8.135936692422122e-05,4.1097432585956994e-06,0.0,0.0
2024-10-01 13:00:00,2.5647391339589376e-06,0.3066220996715082,5.285548922984162e-06,0.2550610307483214,0.0,4.496906512940768e-06,7.613965135533363e-05,6.969062269490678e-06,0.0,0.0
2024-10-01 13:15:00,2.0961674079658255e-06,0.22856851499652547,4.31989173435588e-06,0.1899672257965071,0.0,3.773622112869257e-06,6.222911855310999e-05,4.751771080460721e-06,0.0,0.04651345382086214
2024-10-01 13:30:00,2.5647391339589376e-06,0.2187364509267446,5.285548922984162e-06,0.18248382154463771,0.0,0.0,7.29273961042054e-05,5.102946488477755e-06,0.0,0.0
2024-10-01 13:45:00,2.082313233411791e-06,0.17043911774817191,4.2913403248096475e-06,0.14194013839137212,0.0,0.0,5.9209796417635076e-05,3.5745371508029505e-06,0.0,0.034717392570293104
2024-10-01 14:00:00,2.0198015278415555e-06,0.18151223897187418,4.162512923349663e-06,0.1508183982953365,0.0,0.012494718693703262,6.402251428262036e-05,3.1745973265781105e-06,0.0,0.038322956739755665
2024-10-01 14:15:00,2.0187720212431727e-06,0.17167592745566806,4.1603912621560394e-06,0.14293214282375147,0.0,0.012288253022257426,6.421527102341794e-05,3.234884435259908e-06,0.0,0.0363308693196851
2024-10-01 14:30:00,2.023364163149896e-06,0.1866234140729392,4.1698549890465815e-06,0.1551941738200969,0.0,0.012486830389042755,6.0067801792108496e-05,3.1801968532491878e-06,0.0,0.03937574985128123
2024-10-01 14:45:00,2.035660062293251e-06,0.2711638500806253,1.4409234730134339e-05,0.2258958327089938,0.0,0.013251711205349114,6.043283130387419e-05,1.1101174313498607e-05,0.0,0.0567119233332376
2024-10-01 15:00:00,2.035211300675189e-06,0.3232984758046452,0.0006218588580757607,0.2702424099461089,0.0,0.027183312561611946,6.041950887560517e-05,5.536254635835891e-06,0.0,0.06904688705547524
2024-10-01 15:15:00,5.112068145495929e-06,0.5571302224640947,4.161145096716645e-06,0.4632420253764025,0.0,0.045700786379566975,7.057542264554045e-05,8.588342534626546e-06,0.0,0.11846326043127231
2024-10-01 15:30:00,1.1976375738986467e-06,0.015463608721380294,0.0067283659205206485,0.013054582432205367,0.0,0.001223581432601567,0.0005233420094638892,4.130024880563771e-05,0.0,0.004115787458211222
2024-10-01 15:45:00,1.999660657619325e-06,0.3306016014956585,4.121005561645102e-06,0.2759254715742787,0.0,0.027723121051522335,5.93641135989896e-05,5.6248501507118075e-06,0.0,0.07048101116581751
2024-10-01 16:00:00,1.948589001986379e-06,0.24890577241465078,4.015754415104887e-06,0.2074614526829187,0.0,0.020025843024454985,8.993968408544849e-05,0.012060973101260556,0.0,0.05428417142907738
2024-10-01 16:15:00,1.9738642269721197e-06,0.4047911997427864,4.067842924393296e-06,0.33830912449274153,0.0,0.03381399470702162,5.859829254152461e-05,0.020342977848466823,0.0,0.08859218143894754
2024-10-01 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 16:45:00,1.950731986632923e-06,0.14868155788101586,4.020170790259981e-06,0.12372261909980344,0.0,0.012340178440206623,5.5468332977290765e-05,0.007344774097044107,0.0,0.032462019413366405
2024-10-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 18:00:00,0.09448707670492042,0.0766287746076111,0.014946004125941404,0.06408791282148303,0.0,0.006155057820456809,2.747394822365153e-05,0.003783001066282778,0.0,0.02890218599086347
2024-10-01 18:15:00,0.03374384651105912,0.030452532139985465,0.0056047767396777215,0.025260565572657556,0.0,0.002553759056776416,2.018177412743815e-05,0.0015320826197925453,0.0,0.01101911126672607
2024-10-01 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 18:45:00,0.052514776484343634,0.03908008752960615,2.263321608449474e-06,0.03197652076960085,0.0,0.003392383179267275,1.7335963038576615e-05,0.0019206933499436548,0.0,0.014323149187908085
